created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jan 09 23:41:51 +0000 2024,1744867107060510809,"Said Aqil: Saya Simpati ke Anies-Muhaimin, Ingin Tahu Perjuangannya https://t.co/ViHvoRv7O8",1,6,153,463,in,65409203,1744867107060510809,zainul_munas,https://twitter.com/zainul_munas/status/1744867107060510809
Tue Jan 09 23:40:38 +0000 2024,1744866801287307484,"Tidak jelas! Sebab baik partai pendukung Ganjar-Mahfud dan Anis-Muhaimin dalam catatan sejarahnya, mereka lah yang turut merehabilitasi nama baik Prabowo. Biar bisa jadi anggota partai, mendirikan partai, hingga CAWAPRES &amp  CAPRES.",0,0,0,0,in,1217131604297961472,1744866561628962849,abimashalnahdan,https://twitter.com/abimashalnahdan/status/1744866801287307484
Tue Jan 09 23:38:56 +0000 2024,1744866373497713027,"Puan Maharani terlihat sumringah ketemu Paslon Anies Muhaimin usai Debat Capres, pertanda bakal bersatu pada putaran kedua? #Puanmaharani #DebatCapres #AniesMuhaimin2024 #Kebangun #Bayar  https://t.co/JDQnidFjGZ",0,0,0,0,in,1019728756192100352,1744866373497713027,ebyfaiz,https://twitter.com/ebyfaiz/status/1744866373497713027
Tue Jan 09 23:21:00 +0000 2024,1744861862758686744,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @AkalSehat2024 @aking_adit @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @RidNgemil Yook kita dengan sejuk, jangan menambah ruwet dan panas diarus bawah. Yg atas Insyaallah akan terselesaikan dg kearifan. Terpenting bisa memahamkan pada semua, bahwa arus perubahan itu keniscayaan dan keharusan. Itu akan berja dan berhasil dg digawangi ANIES-MUHAIMIN. 🌹",0,0,0,1,in,1425686812396163072,1744637103517188296,Fbr24734588,https://twitter.com/Fbr24734588/status/1744861862758686744
Tue Jan 09 23:17:56 +0000 2024,1744861092092981345,@rachlannashidik Kalo sempat Prabowo jd presiden mungkin para pendukungnya hari ini akan mengutuk dirinya sendiri kelak. Maka kita aminkan saja dulu. Anies Muhaimin presiden RI 2024.,0,0,0,0,in,1444604407228682248,1744840069263843469,menang2024,https://twitter.com/menang2024/status/1744861092092981345
Tue Jan 09 23:16:32 +0000 2024,1744860736550252690,@rachlannashidik Orang yg super haus kuasa kek pak Prabowo sangat berbahaya kalo dikasi kekuasan. bisa2 dia lampiaskan semuanya kalo dia mendptkan kekuasaan itu sendiri. Maka pilihan tepat adalah Anies Muhaimin sebagai presiden RI 2024.,0,0,0,0,in,1444604407228682248,1744840069263843469,menang2024,https://twitter.com/menang2024/status/1744860736550252690
Tue Jan 09 23:15:15 +0000 2024,1744860415048507791,@cakimiNOW Ya Allah takdirkanlah Anies dan Muhaimin memimpin negara ini ya Allah. Aamiin,0,0,0,0,in,162904440,1744708499261804599,prisdiminggo,https://twitter.com/prisdiminggo/status/1744860415048507791
Tue Jan 09 23:13:34 +0000 2024,1744859990727553049,"Assalamualaikum Wr Wb Semoga kebaikan Keberkahan u/ kita semua, Amiiin  Rabu, 10 Jan 2024 5 pekan kedepan pemilihan presiden  Tetap ikhtiar mengenalkn, mengajak, mendukung dn memilih Anies - Muhaimin  Kita bersama #AMIN2024 #TeamElangPutih   @SOBAT_ANIES  @naaooollll  @BosPurwa https://t.co/SYrn29EBYJ",0,0,5,8,in,1100377447948677121,1744859990727553049,anugrahrizky_1,https://twitter.com/anugrahrizky_1/status/1744859990727553049
Tue Jan 09 23:09:13 +0000 2024,1744858898178376052,Ini kata KH. Ali Agus Masyhuri. Yang cerdas itu Anies tapi yang menang Prabowo. Kalau yang mbulet itu Muhaimin. Kalau mau marah jangan ke saya ya tapi ke KH Ali aja langsung https://t.co/DVPYlTt3cJ,13,53,41,110,in,82042655,1744858898178376052,panca66,https://twitter.com/panca66/status/1744858898178376052
Tue Jan 09 23:00:00 +0000 2024,1744856575234408876,"@hasyimmah @ranggavega semuanya sama sja,,di anis ada muhaimin, di ganjar ada mahfud,sisi lain ada prabowo  gib,, semuanya masih di pemerintahan, karena jokowi merevisi peraturan,,intinya klo semua di tarik benang merahnya jokowi yg paling bertanggung jawab, mrk semua bawahannya,,hasil perkosa undang"";0;0;0;0;in;1177095263158075394;1744627763167072722;fathur53162162;https://twitter.com/fathur53162162/status/1744856575234408876
Tue Jan 09 22:57:21 +0000 2024;1744855908646302207;Untuk Kita semua , terutama Gen-Z Monggo di cermati untuk bekal yakin nya kita datang ke TPS di Hari Kasih Suara 14 Februari 2024 untuk memilih pasangan AMIN Anies-Muhaimin 🙏 #AMINAjaDulu #AMINkanIndonesia #AminPalingSiapUntukIndonesia https://t.co/DO2utA3BuD""",0,0,5,10,in,1199772596,1744855908646302207,sumadiseloguno,https://twitter.com/sumadiseloguno/status/1744855908646302207
Tue Jan 09 22:49:36 +0000 2024,1744853960220098875,@dhemit_is_back Dekat ulama ya gus muhaimin atau paling gak ya pak mahfud. .,0,0,0,1,in,1736453324583698432,1744505821411831909,Detektifarwah,https://twitter.com/Detektifarwah/status/1744853960220098875
Tue Jan 09 22:44:04 +0000 2024,1744852566666838122,@Raja_Ndablek @DokterTifa @aniesbaswedan Bismillah pilih Anis-Muhaimin,0,0,0,2,in,1496718618729476099,1744694089029947625,Widodo53433877,https://twitter.com/Widodo53433877/status/1744852566666838122
Tue Jan 09 22:40:48 +0000 2024,1744851746646790192,@abu_waras Yang waras pilih Anis. Tgl 14 Februari 2024 coblos nomor 1 Anis-Muhaimin,0,0,0,0,in,1496718618729476099,1744576587251716136,Widodo53433877,https://twitter.com/Widodo53433877/status/1744851746646790192
Tue Jan 09 22:33:08 +0000 2024,1744849816117772580,@ernestprakasa Lah.. kemana aje ente bang. Makanya negara ini butuh perubahan.. Solusi terbaik saat ini adalah Anies - Muhaimin  #AMINAjaDulu,0,0,0,0,in,809248975148621824,1744552100359758309,emje78,https://twitter.com/emje78/status/1744849816117772580
Tue Jan 09 22:16:38 +0000 2024,1744845661479264738,Pesen Bulik aja kagetan aja gumunan   Segenap warga Buluspesantren &amp  Kebumen 💫 Sampaikan Aspirasimu di WA 082115966844  #partaiummat #kebumen #buluspesantren #amienrais #capres #anies #muhaimin #caleg #adihamidfuadi #aspirasi  Pilih Hamid Bae https://t.co/lDPg0Bqais,0,0,0,5,in,1474035224484859907,1744845661479264738,Ummat_Kebumen,https://twitter.com/Ummat_Kebumen/status/1744845661479264738
Tue Jan 09 22:02:33 +0000 2024,1744842117690839450,"@AlmaghribiS @prabowo Kampanye tuh ngajak milih orang yg ada isinya om. 2x keok di debat kok malah minta dipilih ckckck ...  Anies, Muhaimin, Ganjar, &amp  Mahfud emangnya bkn negarawan? Ngga amanah? Ngga cinta tanah air? Mereka jg pny itu, &amp  jauh lebih berisi.  Boleh dong saya kasih pendapat? Sorry ye...",0,0,0,2,in,167691852,1744665336329429401,twitkuopiniku,https://twitter.com/twitkuopiniku/status/1744842117690839450
Tue Jan 09 21:52:47 +0000 2024,1744839663125446758,@aniesbaswedan Anies Muhaimin aja dulu untuk.Peresiden 2024,0,0,0,1,in,1610284372892217344,1744724952379801813,lubis_sb,https://twitter.com/lubis_sb/status/1744839663125446758
Tue Jan 09 21:38:15 +0000 2024,1744836002383110257,Pak Anies dan Gus Muhaimin dengan segala kesabarannya:) https://t.co/3IJORmTyZh,0,0,0,0,in,1231423804431204352,1744836002383110257,nabilahciptar,https://twitter.com/nabilahciptar/status/1744836002383110257
Tue Jan 09 21:20:16 +0000 2024,1744831476477333620,"Warga di Kampung Susun Akuarium telah mencopot baliho dan spanduk pasangan calon presiden dan calon wakil presiden nomor urut 01, Anies Baswedan-Muhaimin Iskandar, yang terpajang pada dinding bangunan. https://t.co/Q4VMYmvLkE",0,0,0,1,in,89877164,1744831476477333620,fajaronline,https://twitter.com/fajaronline/status/1744831476477333620
Tue Jan 09 21:18:17 +0000 2024,1744830979687260285,Anies Baswedan-Muhaimin Iskandar apabila Pemilu Presiden dan Wakil Presiden (Pilpres) 2024 harus berjalan dua putaran. RIP LEGEND || Tidur || Nyebokin || Kebangun https://t.co/jAiy5X9m4d,0,0,0,0,in,751590973726089217,1744830979687260285,mustopa_bnm,https://twitter.com/mustopa_bnm/status/1744830979687260285
Tue Jan 09 20:15:19 +0000 2024,1744815134261043466,@dapitnih Anis Baswedan dan Muhaimin Iskandar paling masuk kategori dalam penerimaan menjadi karyawan baru untuk mengurus seluruh rakyat Indonesia,0,0,1,4,in,964129709004013569,1744620100353929285,KaEivan,https://twitter.com/KaEivan/status/1744815134261043466
Tue Jan 09 20:05:30 +0000 2024,1744812663316901955,Anis muhaimin persiden 2024 https://t.co/SV0ppI8jSy,0,0,0,0,in,1651247467751682050,1744812663316901955,roqib_1,https://twitter.com/roqib_1/status/1744812663316901955
Tue Jan 09 20:02:06 +0000 2024,1744811805791420763,"Ketua Umum Partai Kebangkitan Bangsa (PKB) sekaligus cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin, menargetkan 100 kursi DPR RI dalam Pemilu ... https://t.co/ZiDkSKhfxU",0,0,0,1,in,46693036,1744811805791420763,inilahdotcom,https://twitter.com/inilahdotcom/status/1744811805791420763
Tue Jan 09 19:29:34 +0000 2024,1744803617901879713,"Harapan buat pak anies - muhaimin, semoga menang satu putaran dan menjadi pemimpin amanah",0,0,0,0,in,1538178922558328833,1744803617901879713,Uje012345,https://twitter.com/Uje012345/status/1744803617901879713
Tue Jan 09 19:09:47 +0000 2024,1744798640512831496,TERNYATA MUHAIMIN ANJINGG BUKAN MAHFUD WKWKWKWKWKKWKWKWKWKWK,0,0,0,0,in,358507491,1744796928897142889,dwicaaw,https://twitter.com/dwicaaw/status/1744798640512831496
Tue Jan 09 19:04:06 +0000 2024,1744797211446444417,"Komisi Pemberantasan Korupsi (KPK) mengendus indikasi Ketua DPD Gerindra Maluku Utara (Malut), Muhaimin Syarif sebagai makelar pengondisian proses per... https://t.co/s1LsZk7a7M",0,0,2,2,in,46693036,1744797211446444417,inilahdotcom,https://twitter.com/inilahdotcom/status/1744797211446444417
Tue Jan 09 19:02:56 +0000 2024,1744796916440023330,"Hamdan Zoelva: Anies Baswedan-Muhaimin Iskandar Menang Pilpres 2024, Siap Bangun Alutsista Baru https://t.co/Cr8woRjvlW",1,0,101,233,in,1443801854756880385,1744796916440023330,kba_news,https://twitter.com/kba_news/status/1744796916440023330
Tue Jan 09 18:49:57 +0000 2024,1744793649173672091,@are_inismyname @zarryhendrik @bengkeldodo @P4P4B0W0_2024 @Ndons_Back @99propaganda @Royan_02 @kurawa @florieliciouss @G0mb4k @Alie_Fahnoor Tapi anies muhaimin tidak #cemendancengeng,0,0,0,0,in,1737462103278243840,1744728568607973659,acenk_99,https://twitter.com/acenk_99/status/1744793649173672091
Tue Jan 09 18:47:30 +0000 2024,1744793033248546912,@aniesbubble untuk mendapatkan kandidat seperti pasangan 01 (Anies Baswedan dan Muhaimin Iskandar) kemungkinan Indonesia akan membutuhkan waktu 30 tahun lagi atau 6 kali pilres. jadi alangka sangat disesalkan jika ksmptn pilpres 2024 ini kita tidak mengambil peluang ini dengan memenangkan 01,0,0,0,1,in,2958433999,1744691140908195841,IArdiyansyah19,https://twitter.com/IArdiyansyah19/status/1744793033248546912
Tue Jan 09 18:43:58 +0000 2024,1744792144005697598,@tvOneNews Anie - Muhaimin ( Gen Z )  Prabowo - Gibran ( Bansos - OrDal )  Ganjar - Mahfud ( Milenial militan )  Pie..???,0,0,0,0,in,1500569362465316867,1744693533137866784,Unjust458,https://twitter.com/Unjust458/status/1744792144005697598
Tue Jan 09 18:37:24 +0000 2024,1744790493404536909,"Sabtu, 22 Juli 2023  Road to 2024: Kepemimpinan Muhaimin Iskandar Merealisasikan Kesejahteraan Rakyat  Rusdianto Samawa, Fourbes Indonesia ___  Setelah membaca tuntas pemikiran A. Muhaimin Iskandar (selanjutnya disebut Cak Imin) dalam Buku Visioning Indonesia. Kembali teringat…",0,0,0,0,in,1155129834172907521,1744790493404536909,FrontNelayan,https://twitter.com/FrontNelayan/status/1744790493404536909
Tue Jan 09 18:34:29 +0000 2024,1744789759048982947,"Selasa, 18 Juli 2023  Prototype Leadership Gus Muhaimin Iskandar @cakimiNOW  Prototype leadership-nya lengkap. Melangkah untuk kesejahteraan rakyat.""  Penulis: Rusdianto Samawa, Fourbes __  Banyak khalayak katakan: ""berlebihan Rusdianto kampanye Muhaimin Iskandar."" Tulisan ini…""",0,0,0,0,in,1155129834172907521,1744789759048982947,FrontNelayan,https://twitter.com/FrontNelayan/status/1744789759048982947
Tue Jan 09 18:18:41 +0000 2024,1744785779430404108,"Spanduk Terpanjang  Anies Baswedan-Muhaimin Iskandar di Jembatan Tanjang Pati Jateng Dirusak OTK.  Relawan AMIN baru mengetahui pada pagi Senin, ada perusakan perobekan spanduk yang kita pasang di atas jembatan Tanjang.  https://t.co/dVZsFdqJMV @san_jateng @RikeSants @NenkMonica",0,0,0,0,in,1460142601449840652,1744785779430404108,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744785779430404108
Tue Jan 09 18:05:07 +0000 2024,1744782365896179722,"100 Hari Terpilih AMIN, Marsda (Purn) Supomo: Anies Baswedan Susun Roadmad Kedaulatan Siber Nasional.  “Kita baru tahap membangun keamanan siber maka Insya Allah,  paslon nomor urut 1 Anies -Muhaimin bisa memenangkan pd putaran yang pertama.”  https://t.co/oksMCfM1x2 @NenkMonica",0,0,0,0,in,1460142601449840652,1744782365896179722,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744782365896179722
Tue Jan 09 18:03:40 +0000 2024,1744782001767600286,"Pilihan AMIN, Anies   Muhaimin, adalah dukungan terhadap program pembangunan jalan Tol yang akan   meningkatkan mobilitas dan ekonomi daerah. #YakinAmin https://t.co/kz5OCbZfIO",0,0,0,0,in,1718174785623244800,1744782001767600286,Yasminangg_,https://twitter.com/Yasminangg_/status/1744782001767600286
Tue Jan 09 18:03:23 +0000 2024,1744781930762260850,"AMIN, Anies   Muhaimin, tidak hanya berbicara, tetapi juga memiliki rencana konkret melalui   pembangunan jalan Tol untuk kemajuan bersama. #YakinAmin https://t.co/wLF57BXrha",0,0,0,0,in,1718179626256941056,1744781930762260850,Rosarahmaw,https://twitter.com/Rosarahmaw/status/1744781930762260850
Tue Jan 09 18:03:16 +0000 2024,1744781902790422554,"@husain_fahasbu Tidak salah saya mengidolakan beliau, saya harap pak Mahfud harus masuk ke kabinet Anies-Muhaimin nantinya.",0,0,0,0,in,353214077,1744662428473000103,SambelIkanKakap,https://twitter.com/SambelIkanKakap/status/1744781902790422554
Tue Jan 09 18:03:01 +0000 2024,1744781838890221650,"AMIN, Anies   Muhaimin, menawarkan solusi konkrit dengan program pembangunan jalan Tol   untuk memajukan daerah sekitar. #YakinAmin https://t.co/LkbB9OBEIw",0,0,0,0,in,1718180095658246144,1744781838890221650,Ramaadi_tya,https://twitter.com/Ramaadi_tya/status/1744781838890221650
Tue Jan 09 18:02:55 +0000 2024,1744781815276261403,"Pilih AMIN, Anies   Muhaimin, yang membawa perubahan melalui kebijakan pembangunan jalan Tol yang   memberikan manfaat langsung untuk masyarakat. #YakinAmin https://t.co/Mj2pibNdUQ",0,0,0,0,in,1718180638392815616,1744781815276261403,Noviindri_ani,https://twitter.com/Noviindri_ani/status/1744781815276261403
Tue Jan 09 18:02:38 +0000 2024,1744781740802240786,"Fokus pada AMIN,   Anies Muhaimin, yang membawa inovasi positif melalui program pembangunan   jalan Tol untuk meningkatkan kesejahteraan rakyat. #YakinAmin https://t.co/ilaTcwc1fB",0,0,0,0,in,1718234921851142144,1744781740802240786,Kukuh_prayo,https://twitter.com/Kukuh_prayo/status/1744781740802240786
Tue Jan 09 18:02:32 +0000 2024,1744781716928270648,"AMIN, Anies   Muhaimin, bukan hanya pemimpin yang berjuang, tetapi juga memiliki visi nyata   melalui pembangunan jalan Tol untuk keuntungan rakyat. #YakinAmin https://t.co/i0sAYe6kOc",0,0,0,0,in,1718175419806179330,1744781716928270648,ikhsan_pur,https://twitter.com/ikhsan_pur/status/1744781716928270648
Tue Jan 09 18:02:20 +0000 2024,1744781667993346142,"AMIN, Anies   Muhaimin, membawa harapan baru dengan program pembangunan jalan Tol yang akan   memberikan manfaat nyata untuk masyarakat. #YakinAmin https://t.co/8aARTXZ6by",0,0,0,0,in,1718177826707542016,1744781667993346142,Denis_pratam,https://twitter.com/Denis_pratam/status/1744781667993346142
Tue Jan 09 18:02:12 +0000 2024,1744781634556109289,"Pilihan bijak untuk   memilih AMIN, Anies Muhaimin, yang membawa solusi nyata melalui program   kebijakan pembangunan jalan Tol. #YakinAmin https://t.co/T9bOsWkO0X",0,0,0,0,in,1718175998058045440,1744781634556109289,Dewiarsita_,https://twitter.com/Dewiarsita_/status/1744781634556109289
Tue Jan 09 18:01:20 +0000 2024,1744781414045024709,"Pilih AMIN, Anies   Muhaimin, yang tidak hanya berjanji, tetapi juga memiliki program kebijakan   pembangunan jalan Tol untuk kesejahteraan rakyat sekitar. #YakinAmin https://t.co/17NcU6NTo1",0,0,0,0,in,1718178569623642112,1744781414045024709,Acasalsabi,https://twitter.com/Acasalsabi/status/1744781414045024709
Tue Jan 09 17:34:30 +0000 2024,1744774662176002253,"Saya termasuk yg malu jika muhaimin direpresentasikan sbg wakil NU,  melihat muhaimin akhir-akhirnya bisanya hanya nyinyir,. Itulah salah langkah yg ia ambil.. berkumpul dg kumpulan orang-orang yg sukanya nyinyir..  harusnya ia ta senafsu itu sih ingin jd cawapres..",0,0,0,1,in,224475976,1744774662176002253,SyiqEm,https://twitter.com/SyiqEm/status/1744774662176002253
Tue Jan 09 17:34:08 +0000 2024,1744774568009781281,"Anies Baswedan-Muhaimin Iskandar Akan Buat Program Unggulan TNI POLRI SIAP.  Ini ada program unggulnya yaitu TNI SIAP apa artinya?  Pertama, TNI Sejahtera, yang Kedua, Intelektual, kemudian Ketiga, Aman, dan Keempat, Profesional. https://t.co/K3L16oq4ZT @davidgoliath999 @hipohan",0,0,0,1,in,1460142601449840652,1744774568009781281,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744774568009781281
Tue Jan 09 17:26:51 +0000 2024,1744772736642416795,@Lembayung071 Anies-muhaimin (AMIN) NOMOR 1 UNTUK INDONESIA YANG LEBIH BAIK,0,0,0,1,in,1133411930972991488,1742520617688265051,Muhsin82567478,https://twitter.com/Muhsin82567478/status/1744772736642416795
Tue Jan 09 17:23:24 +0000 2024,1744771870942179825,"@husain_fahasbu Kata abah saya juga begitu, kenapa Anies memilih Muhaimin sebagai cawapresnya yang harusnya bisa ambil prof Mahfud. Abah saya jelasin kalau pasangannya Imin otomatis koalisi melibatkan Nasdem dan PKB dimana jumlah kursi mereka sudah mencukupi jika tidak ada partai lain yg gabung",0,2,1,12,in,1648944455687483394,1744662428473000103,Faried_qonaah,https://twitter.com/Faried_qonaah/status/1744771870942179825
Tue Jan 09 17:22:21 +0000 2024,1744771604515893556,"@islah_bahrawi PADA DEBAT CAWAPRES NANTI GUS MUHAIMIN HARUS TANYA KE PAK MAHFUD INI... Telah terjadi pelanggaran etika pada keputusan MK yang melahirkan cawapres di pemilu ini... Bagaimana dan apa standar etika seorang pemimpin di negeri ini?...""",0,0,0,0,in,2913236875,1744665569293660443,CBudaya,https://twitter.com/CBudaya/status/1744771604515893556
Tue Jan 09 16:58:45 +0000 2024,1744765663506493507,AMIN 2024  No.1 PILIHAN ULAMA  H.Anies Baswedan &amp  Muhaimin Iskandar  PRESIDEN &amp  WAKIL PRESIDEN INDONESIA 2024  PERUBAHAN UNTUK INDONESIA  ADIL &amp  MAKMUR UNTUK SEMUA  #AMINAjaDulu #AniesMuhaimin2024 #AnisMuhaimin2024 https://t.co/7tUo4WEkip,1,1,3,8,in,959188001258483713,1744765663506493507,Mdh_Sna,https://twitter.com/Mdh_Sna/status/1744765663506493507
Tue Jan 09 16:57:39 +0000 2024,1744765387089031618,Anies Baswedan-Muhaimin Iskandar Akan Buat Program Unggulan TNI POLRI SIAP https://t.co/X0oXA0xm7l,0,0,9,13,in,1443801854756880385,1744765387089031618,kba_news,https://twitter.com/kba_news/status/1744765387089031618
Tue Jan 09 16:57:16 +0000 2024,1744765294126698711,Relawan JADIIN Sebut AMIN Berkomitmen Sejahterakan Guru Ngaji dan Guru Madrasah  Ratusan guru dan penggerak sekolah diniyah ini menilai pasangan Anies-Muhaimin mempunyai komitmen paling jelas dalam mengembangkan sekolah diniyah di Indonesia.  https://t.co/DMoQsk2RU6 @NenkMonica,0,0,10,16,in,1460142601449840652,1744765294126698711,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744765294126698711
Tue Jan 09 16:52:53 +0000 2024,1744764191079322050,"Anies Akui Ada Peluang Koalisi Paslon 1 dan 3.  Peluang kerja sama antara pasangan Calon Nomor Urut 1, Anies-Muhaimin, dgn pasangan Nomor Urut, 3 Ganjar-Mahfud, terbuka lebar.  https://t.co/m2gpvftKmq @davidgoliath999 @choymarkochoy @NenkMonica @Putri96960977 @Naz_lira @Naz_lira",0,0,0,1,in,1460142601449840652,1744764191079322050,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744764191079322050
Tue Jan 09 16:44:49 +0000 2024,1744762157554897316,"I can't believe I will say this but..  Pak Anies, Pak Muhaimin, Pak Ganjar, Pak Mahfud, sehat-sehat dan hati-hati.  Panjang umur perjuangan.",0,0,0,3,in,370728518,1744761610538000405,intothereaverse,https://twitter.com/intothereaverse/status/1744762157554897316
Tue Jan 09 16:36:00 +0000 2024,1744759940710056309,"Anies – Muhaimin (AMIN) Prioritaskan Kesehatan Ibu Hamil, Balita, Hunian Layak bagi Lansia serta Kesejahteraan Para Tenaga Kesehatan.  Anies-Muhaimin berkomitmen memberikan insentif bg kader kesehatan, spt kader posyandu. Keberadaan mrk ini perlu dihargai. https://t.co/PLEMoJcRxd",0,0,0,0,in,1460142601449840652,1744759940710056309,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744759940710056309
Tue Jan 09 16:34:02 +0000 2024,1744759445639614723,"@aniesbaswedan  AMIN  01,Dengan kalimat Lailaha illallah.insyaallah #AMIN Paslon 01, pak Anies+ pak Muhaimin  jadi pemenang Pemilu thn 2024. https://t.co/6CZW89Ikx4",0,0,0,0,in,602709237,1744759445639614723,aed_anedhi,https://twitter.com/aed_anedhi/status/1744759445639614723
Tue Jan 09 16:32:43 +0000 2024,1744759111974285476,@bumnbersatu Anis muhaimin lah,0,0,0,0,in,1554855838543597568,1742014095438840118,AgusLuk30500849,https://twitter.com/AgusLuk30500849/status/1744759111974285476
Tue Jan 09 16:27:59 +0000 2024,1744757921471172627,"Alhamdulillah, Banyak Donatur Bantu Pengadaan APK Anies Baswedan-Muhaimin Iskandar di Bantul https://t.co/2FR4hN15WM",0,0,42,114,in,1443801854756880385,1744757921471172627,kba_news,https://twitter.com/kba_news/status/1744757921471172627
Tue Jan 09 16:27:43 +0000 2024,1744757854840754617,@BahiraSenj8284 @denismalhotra Aamiin allahumma Aamiin insyaallah RI anies Dan muhaimin tahun 2024,0,0,0,3,in,1468325915398590464,1744684500154741017,habibma63564827,https://twitter.com/habibma63564827/status/1744757854840754617
Tue Jan 09 16:25:36 +0000 2024,1744757322264768515,Di dunia ini bukan hanya uang di atas segalanya. Semoga @aniesbaswedan pemutus mata rantai KKN yang begitu merajalela di NKRI.  Pilih AMIN untuk PERUBAHAN ANIES MUHAIMIN #AMINAjaDulu https://t.co/AcatD2QXhn,0,0,1,2,in,1685962552587780096,1744757322264768515,Nemesis_34N,https://twitter.com/Nemesis_34N/status/1744757322264768515
Tue Jan 09 16:23:50 +0000 2024,1744756878222246275,@min_muhaimin Setup bangsawan ni,0,0,0,0,in,575763572,1744732061553037726,amrin_hidayat,https://twitter.com/amrin_hidayat/status/1744756878222246275
Tue Jan 09 16:19:49 +0000 2024,1744755868145717760,"@PartaiSocmed Leres gus....leres...seng mbulet muhaimin ditakoni A njawab,e...Z mbulet 🤣🤣🤣,beliau yai besar jatim lho iku seng ngendikan. Salam ✌ jari pak prabowo yang jadi pilihan.MERDEKA.",0,0,0,1,in,1504844579799187461,1744577739246747962,BudiHar73497395,https://twitter.com/BudiHar73497395/status/1744755868145717760
Tue Jan 09 16:11:34 +0000 2024,1744753789939405136,"Baliho Jumbo Anies Baswedan-Muhaimin Iskandar Terpajang di Pusat Kota Yogyakarta.  “Warga berjuang dengan tulus ikhlas, tanpa pamrih untuk perubahan”  https://t.co/FeN7AHn2JW @RikeSants @san_jateng @san_jogja @JarnasBorneo @Anies_Relawan @JarnasABWBpn @JarnasABW @S0BATANIES",0,0,0,4,in,1460142601449840652,1744753789939405136,Simanjunta9Nico,https://twitter.com/Simanjunta9Nico/status/1744753789939405136
Tue Jan 09 16:07:34 +0000 2024,1744752782996078732,"Dari ketiga paslon, yang paling mendekati Arif dan Bijaksana yaa cuma Anies dan Muhaimin.  Soalnya paslon 02 kan Prabowo dan Gibran, terus paslon 03 malah Ganjar dan Mahfud. Ga ada sedikitpun yang mendekati. Anies dan Muhaimin pun sebenarnya masih jauh dari Arif dan Bijaksana.",0,0,0,0,in,1571185503013314561,1744752782996078732,OntaKram,https://twitter.com/OntaKram/status/1744752782996078732
Tue Jan 09 16:01:14 +0000 2024,1744751188980219973,"@dhemit_is_back @choymarkochoy @aniesbaswedan Lah terus debat cawapres kemarin si samsul ngerendahin gus muhaimin, apakah itu itu tidak menjatuhkan lawan? Lawak bner pendukung 02...",0,0,0,0,in,1737616550356754432,1744679422979162291,yus61305,https://twitter.com/yus61305/status/1744751188980219973
Tue Jan 09 15:59:37 +0000 2024,1744750785525862725,"@wi_dol @husain_fahasbu Iyaaa lagi,  tapi gapapa pak Muhaimin ok koq,  Inshaa Allah.",0,0,0,1,in,1464812131233275906,1744662428473000103,Ithochan,https://twitter.com/Ithochan/status/1744750785525862725
Tue Jan 09 15:54:28 +0000 2024,1744749488005333219,"Setelah lihat vidio ini makin yakin milih anies-muhaimin  Biar kata saya di bilang goblok sama orang yang ga sejalan sama saya.   Yang penting saya masih waras dan cerdas dalam menentulkan pilihan saya untuk orang yang tepat  #AMINAjaDulu #DesakAnies #paslon1 https://t.co/xY7tJGHlsJ""",1,18,63,174,in,1604860300573802497,1744749488005333219,nialubis_,https://twitter.com/nialubis_/status/1744749488005333219
Tue Jan 09 15:51:40 +0000 2024,1744748781466501345,@Mdy_Asmara1701 Ya Allah jadikanlah Anis_Muhaimin sebagai Presiden dan Wakil Presiden Indonesia.,0,0,0,1,in,1502849495536910339,1744576492976394706,ZafiraMumtazah,https://twitter.com/ZafiraMumtazah/status/1744748781466501345
Tue Jan 09 15:50:25 +0000 2024,1744748470190453027,"Dulu berkorban waktu, tenaga,  uang sekalipun.  Sekarang setelah hidupnya makin enak, enteng saja dia mengatakan  MENYESAL DIDUKUNG UMAT ISLAM.  Kalo gitu, Tetap kupilih AMIN ANIES MUHAIMIN #AMINAjaDulu https://t.co/Ob2c0wlQnJ",0,0,0,0,in,1685962552587780096,1744748470190453027,Nemesis_34N,https://twitter.com/Nemesis_34N/status/1744748470190453027
Tue Jan 09 15:49:39 +0000 2024,1744748276921041363,"Bersatu untuk   perubahan, Anies-Muhaimin adalah pasangan yang mampu membawa Indonesia menuju   masa depan yang lebih baik. #YakinAmin https://t.co/FjuKN96hcV",0,0,0,0,in,1718174785623244800,1744748276921041363,Yasminangg_,https://twitter.com/Yasminangg_/status/1744748276921041363
