created_at,id_str,full_text,quote_count,reply_count,retweet_count,favorite_count,lang,user_id_str,conversation_id_str,username,tweet_url
Tue Jan 09 23:59:33 +0000 2024,1744871562409553972,"@cobeh2022 ini perlu disebarkan sih, kacau tim nya prabowo gk bisa cari milenial gitu?😄  #AsalBukanPrabowo",0,0,0,0,in,1319086112720080897,1744835647519744378,RoidMuflih,https://twitter.com/RoidMuflih/status/1744871562409553972
Tue Jan 09 23:59:31 +0000 2024,1744871556495634785,"2014, 2019 sya dan keluarga bela prabowo di pilpres, memberikan kepercayaan penuh, simpati dan salut dengan pidatonya yg ber api2 berani mengkritik permerintah, sampe gebrak meja di forum krna marah dengan antek asing,, cuma saya itu sekarang hanya kenangan manis.",0,0,0,0,in,1500386909537071108,1744871556495634785,Erwinmu85534142,https://twitter.com/Erwinmu85534142/status/1744871556495634785
Tue Jan 09 23:59:31 +0000 2024,1744871555216392221,Sebagaimana ku sarankan @prabowo itu sebaiknya jd pencari bakat calon pemimpin nasional sj dgn tangan dinginnya itu dr pd hrs jd capres berkali² toh faktanya gak laku² jg. https://t.co/DV6cJl7aft,0,0,1,1,in,1267817474201841665,1744871555216392221,B4123THT9,https://twitter.com/B4123THT9/status/1744871555216392221
Tue Jan 09 23:59:28 +0000 2024,1744871540527866045,"@Kemhan_RI Pak Prabowo sebenernya CUTI gak sih.? Kemarin kan ada acara kepartaian di Riau , hari kerja. Cuti ngga.?",0,0,0,0,in,1725556034,1744867212736008689,Bro_Lucky86,https://twitter.com/Bro_Lucky86/status/1744871540527866045
Tue Jan 09 23:59:27 +0000 2024,1744871536929264044,@Dahnilanzar @prabowo Ini juga dong sekalian https://t.co/c0cLYdwwbG,0,0,0,0,in,1672613557979217923,1744622083379024206,DiraSulfia72679,https://twitter.com/DiraSulfia72679/status/1744871536929264044
Tue Jan 09 23:59:26 +0000 2024,1744871534244827264,"@msaid_didu @prabowo @aniesbaswedan @ganjarpranowo Orang2 di sekeliling Prabowo serius mendukung apa menelikung sih Ngasi masukan blunder terus Dengan bikin panggung sendiri jd ditertawain se Indonesia, macan jago kandang....",0,0,0,1,in,1565985151246802945,1744644902028521659,d33sisus4nti,https://twitter.com/d33sisus4nti/status/1744871534244827264
Tue Jan 09 23:59:21 +0000 2024,1744871512187007002,"@tvOneNews Tanggunglah,,,biar makin senang Prabowo dan Jokowi kasih 💯% lha, biar tidak usah nyoblos lgsg Lantik saja tuh Mr gemoy dan si anak haram konstitusi. Gmn puas......😂😂😂😂",0,0,0,0,in,1439439524816322570,1744693533137866784,AbryTohamba,https://twitter.com/AbryTohamba/status/1744871512187007002
Tue Jan 09 23:59:16 +0000 2024,1744871490477318600,@B34R24873822 @AmriNugroho_Mba @unilubis @prabowo Yes... kalau ngomong sering ga nyambung dia. Jadi bahan lelucon 1 Amerika Raya,0,0,0,0,in,1668627868790956034,1744579693322662039,RakyatJ03058307,https://twitter.com/RakyatJ03058307/status/1744871490477318600
Tue Jan 09 23:59:14 +0000 2024,1744871485091750282,@Chavesz08 Pendukung prabowo bingung mau ngomong apa wkwkwkwkw,0,0,0,0,in,1698725428595404800,1744543621083431195,Yanuarganip,https://twitter.com/Yanuarganip/status/1744871485091750282
Tue Jan 09 23:59:11 +0000 2024,1744871469723918663,@AdiSupr35324477 @Dahnilanzar @prabowo Gw juga dulu kagum sewaktu ada di barisan pemuda muhamadiah Tapi skrg dah lah... Masuk kedalam kekuasaan gurih kek nya 😁🤣🤣,0,0,0,0,in,1590351531085561858,1744622083379024206,Dpram_Balik,https://twitter.com/Dpram_Balik/status/1744871469723918663
Tue Jan 09 23:59:09 +0000 2024,1744871461733708270,"@cahaya_anto @prabowo @aniesbaswedan Anis bukan anjing, terlalu baik tp babi",0,0,0,0,in,1076470926487707653,1744403073454514260,Bujangp21604773,https://twitter.com/Bujangp21604773/status/1744871461733708270
Tue Jan 09 23:59:08 +0000 2024,1744871458504130918,"@ajengcute16__ Kata Ajengcute, bapak udah aki-aki @prabowo .. mending udah aja mundurrr. Atau mau dapet rekor muri? @Gerindra heu https://t.co/i6wGK5d4FZ",0,0,0,0,in,1641467627808899079,1744317792260850152,shirt_garfield,https://twitter.com/shirt_garfield/status/1744871458504130918
Tue Jan 09 23:59:08 +0000 2024,1744871458495729998,"Presiden Jokowi ngejek Prabowo di debat, tapi dia malah sok sokan dan ga mau ngaku kalah. @queen_aurlinx  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/rARE9B2V7M https://t.co/xqM3318ix9",0,0,0,0,in,1712420237675724800,1744871458495729998,LeyiGunsFebri,https://twitter.com/LeyiGunsFebri/status/1744871458495729998
Tue Jan 09 23:59:08 +0000 2024,1744871458046943244,Jangan2 jokowi begini karena bergaul sama prabowo,0,0,0,0,in,1156466657818107904,1744871458046943244,Qwerty26148198,https://twitter.com/Qwerty26148198/status/1744871458046943244
Tue Jan 09 23:59:08 +0000 2024,1744871456557982030,@radyasatyaditya @payvati @YRadianto @mochamadarip Mana bisa baca para pemuja Prabowo 🤣🤣🤣,0,0,0,1,in,837549520661553152,1744569686694695302,edy_pranta,https://twitter.com/edy_pranta/status/1744871456557982030
Tue Jan 09 23:59:01 +0000 2024,1744871430565884019,"Pagipagi mau ngetweet. Prabowo kelakuannya persis zionist. Baru kali ini rasanya ketakutan kalo dia terpilih, trus pengen kubawa tahajud supaya Allah lindungi asal bukan 02.",0,0,0,0,in,800310588,1744871430565884019,roseschocos,https://twitter.com/roseschocos/status/1744871430565884019
Tue Jan 09 23:59:00 +0000 2024,1744871425973031361,@ainunnajib Mending singapur prabowo aja yang kelola,0,0,0,0,in,1432582867,1744638355869139189,shtekudasai,https://twitter.com/shtekudasai/status/1744871425973031361
Tue Jan 09 23:58:57 +0000 2024,1744871411028795739,@Kemhan_RI @prabowo Hati hati rahasia negara min...,0,0,0,0,in,1178320939521437696,1744611477783531940,HoottRed,https://twitter.com/HoottRed/status/1744871411028795739
Tue Jan 09 23:58:55 +0000 2024,1744871405446131797,"Jokowi beri sindiran di debat, Prabowo malah bikin malu diri sendiri dengan tingkah ngamuk dan berak lagi. @bundenbud  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/dQneuBiz1Q https://t.co/SK9QD5fn2z",0,0,0,0,in,1712441097497239552,1744871405446131797,radhityairfnd,https://twitter.com/radhityairfnd/status/1744871405446131797
Tue Jan 09 23:58:54 +0000 2024,1744871398022258733,"@Yurissa_Samosir @AdamVelcro @AdeDhani9 @aking_adit @AkalSehat2024 @chaidar_2000 @Kang_Toniee @NohCeukenohhh @choymarkochoy @RidNgemil Faktor usia berpengaruh pada daya ingat.Dalam debat Capres thn2019 soal  tanah itu  ditanya Jokowi dan diakui Prabowo, dengan pernyataan jika dibutuhkan akan  diserahkan kepada negara.Kalau ditanya kini mungkin belum diserahkan,padahal dibutuhkan negara misalnya utk membangun IKN",0,0,0,0,in,911573057243713536,1744654828239028414,y_yumnan,https://twitter.com/y_yumnan/status/1744871398022258733
Tue Jan 09 23:58:51 +0000 2024,1744871387289030973,"Prabowo baru aja dicebokin sama presiden, eh malah berak lagi. Kepemimpinan yang kurang ajar! @KRMTRoySuryo2  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/vaDM2SiwgB https://t.co/mGHfui1oMv",0,0,0,0,in,1714140109719932928,1744871387289030973,bayuubaskaraa,https://twitter.com/bayuubaskaraa/status/1744871387289030973
Tue Jan 09 23:58:48 +0000 2024,1744871375440069093,"astaga tl isinya politik mulu cape, mana video pak prabowo mulu yang keluar entah itu lagi didukung atau dijelekkan. ya Allah semoga cepet kelar terus balik lagi tweet lucu tiap scroll",0,3,0,0,in,4430004212,1744871375440069093,haikalazhrs,https://twitter.com/haikalazhrs/status/1744871375440069093
Tue Jan 09 23:58:48 +0000 2024,1744871375360442515,"Prabowo baru aja dicebokin sama presiden, eh malah bawa-bawa kesedihan. Drama terus, ya? @umay_patria  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/h2gPpDfNXN https://t.co/O4AiJS69fy",0,0,0,0,in,1708713531368206336,1744871375360442515,egirianpratama7,https://twitter.com/egirianpratama7/status/1744871375360442515
Tue Jan 09 23:58:47 +0000 2024,1744871371350605993,@budimandjatmiko @jokowi @prabowo Akal sehat lu udah mati bud,0,0,0,0,in,1451131082393358350,1744541161006780821,meidian_dian,https://twitter.com/meidian_dian/status/1744871371350605993
Tue Jan 09 23:58:47 +0000 2024,1744871370528641060,"cok gue sebenernya sedih kalo inget ada orang bergelar doktor, kandidat atau udah dapet phd, dan banyak orang orang pinter multibidang lainnya yang ada di sisi prabowo-gibran. seterkurung apa ya batin manusia dan nalar logikanya... but yeaa thats politic baby",0,0,0,1,in,1296292454979604483,1744871370528641060,daewithoutnerys,https://twitter.com/daewithoutnerys/status/1744871370528641060
Tue Jan 09 23:58:43 +0000 2024,1744871355500400865,@NOTASLIMBOY padahal gw waktu pilpres 2019 gw respect ama prabowo skrg beda banget prabowo parah,0,0,0,0,in,1479667632047411201,1744600678016983423,Riafan8,https://twitter.com/Riafan8/status/1744871355500400865
Tue Jan 09 23:58:43 +0000 2024,1744871354426708046,"Prabowo, kalah di debat, malah nambahin deretan aib dengan tindakan yang nggak pantas. @chiniichinii  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/1bo5Cnekx9 https://t.co/v8OjhICPu8",0,0,0,0,in,1712397103736233985,1744871354426708046,AdeeliaAmanda,https://twitter.com/AdeeliaAmanda/status/1744871354426708046
Tue Jan 09 23:58:43 +0000 2024,1744871353914917008,@tonysugiantono @Dahnilanzar @prabowo Yh emang beli alutsista itu pake pinjamanan luar negri emangnya mau mereka dibayar pake rupiah coba sebutin dah negata mana kalo beli alutsista gk pake pinjaman luar negri,0,1,0,1,in,1656829625899810816,1744622083379024206,khsni_,https://twitter.com/khsni_/status/1744871353914917008
Tue Jan 09 23:58:43 +0000 2024,1744871352535019749,"Jokowi ngecebok Prabowo di debat, Prabowo malah ngeyel dan bikin malu diri sendiri. @AliceUnidoSTeam  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/zXBGjzdmEF https://t.co/DHRNZ3jtDr",0,0,0,0,in,1710643897456852992,1744871352535019749,azismlnaa,https://twitter.com/azismlnaa/status/1744871352535019749
Tue Jan 09 23:58:42 +0000 2024,1744871348617535543,"@rachlannashidik Memang, tak ada yg baru dari Prabowo. Dari dulu gitu2 aja. Dia semakin tua &amp  lelah, semakin tak lincah, lambat berpikir, minim gagasan &amp  emosian. Dia diserang kan dlm konteks debat. Jangan membuat narasi seolah itu salah. Namanya jg kompetisi. Yang outdated jgn sampai terpilih!",0,1,7,37,in,547856416,1744840069263843469,RidNgemil,https://twitter.com/RidNgemil/status/1744871348617535543
Tue Jan 09 23:58:42 +0000 2024,1744871347644502401,"IG kang Julid @aniesbaswedan kena hujatan netizen seluruh indonesia.  Upayanya nyerang Prabowo bertubi2 pas debat, tidak berhasil menarik perhatian masyarakat, malah sebaliknya. 🤣 Bahkan top komen di IG dibanjiri dukungan utk Pak Prabowo.  #PrabowoGibranIstimewa https://t.co/G8lY7lhxON",0,1,1,1,in,1226538796629364738,1744871347644502401,Irtus_Laso,https://twitter.com/Irtus_Laso/status/1744871347644502401
Tue Jan 09 23:58:41 +0000 2024,1744871346558165083,Pt tmi prabowo,0,0,0,0,in,1742355382574723072,1744871346558165083,prabo1483,https://twitter.com/prabo1483/status/1744871346558165083
Tue Jan 09 23:58:41 +0000 2024,1744871343538254271,"Prabowo kalah di debat, langsung aja bawa-bawa kekalahan. Udah lewat masa, Pak! @beritastenggara  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/r9ZGIHMLkt https://t.co/quMNX4Ck1K",0,0,0,0,in,1713773489075982336,1744871343538254271,hamzahfarhann,https://twitter.com/hamzahfarhann/status/1744871343538254271
Tue Jan 09 23:58:39 +0000 2024,1744871338169508303,"Dibersihkan di debat, Prabowo malah bikin drama dan nangis-nangisan. Kurang ajar, sih! @ProfesorZubairi  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/OSEQWWVwyN https://t.co/Ors5i3vDRN",0,0,0,0,in,1702231539214684160,1744871338169508303,jhnwlndr,https://twitter.com/jhnwlndr/status/1744871338169508303
Tue Jan 09 23:58:39 +0000 2024,1744871336038858963,"Jokowi ngecebok Prabowo di debat, Prabowo malah ngeyel dan bikin malu diri sendiri. @hii_icenaa  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/4Aw9Nm493Z https://t.co/TrnZ52zeHB",0,0,0,0,in,1713533387233992704,1744871336038858963,plutobagus,https://twitter.com/plutobagus/status/1744871336038858963
Tue Jan 09 23:58:38 +0000 2024,1744871334528930205,"@cuitcuap_ Saya dari 2014 dukung dan pilih Prabowo...2024 ini juga dukung Prabowo,namun ketika gibran yang jadi wakilnya,saya berubah haluan..antara 01 atau 03. Rasional...",0,1,0,2,in,1533834080,1744613900052738178,ratno_willist,https://twitter.com/ratno_willist/status/1744871334528930205
Tue Jan 09 23:58:38 +0000 2024,1744871332620435554,"Prabowo baru aja dicebokin sama presiden, eh malah berak lagi. Tanpa malu-maluin! @Ayah_f4hr1  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/hWajLUZTEu https://t.co/WA1B7OOkct",0,0,0,0,in,1711329772159299584,1744871332620435554,RikardoJuliann,https://twitter.com/RikardoJuliann/status/1744871332620435554
Tue Jan 09 23:58:38 +0000 2024,1744871331731230765,"Prabowo kalah di debat, langsung aja bawa-bawa kekalahan. Belajar dikit dari kegagalan, dong! @muannas_alaidid  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/ufE97xli1T https://t.co/7uEnGD9Pgp",0,0,0,0,in,1712777216101380096,1744871331731230765,Nindymegawat1,https://twitter.com/Nindymegawat1/status/1744871331731230765
Tue Jan 09 23:58:38 +0000 2024,1744871330963746822,"Jokowi cuman nyengir aja, Prabowo udah panik dan berak lagi. Gak stabil emosinya! @jhoko28140831  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/wLr5FJkcQA https://t.co/diCxRiiUtI",0,0,0,0,in,1714206083810799616,1744871330963746822,putramahenraa,https://twitter.com/putramahenraa/status/1744871330963746822
Tue Jan 09 23:58:37 +0000 2024,1744871326735868094,"Udah dihina di debat, Prabowo kok malah bikin aib diri sendiri dengan tindakan yang gak nyambung. @OposisiCerdas  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/JrMixBbadT https://t.co/VHlxJnTgzo",0,0,0,0,in,1717136030875480064,1744871326735868094,ClarissaDahayu,https://twitter.com/ClarissaDahayu/status/1744871326735868094
Tue Jan 09 23:58:35 +0000 2024,1744871320050081815,"Dibersihkan di debat, Prabowo malah bikin drama dan nangis-nangisan. Ini debat atau panggung sandiwara? @MunkMursalim  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/Qst3SQQLcA https://t.co/ICqzYelzKw",0,0,0,0,in,1714140578664062976,1744871320050081815,Andriianakbarr,https://twitter.com/Andriianakbarr/status/1744871320050081815
Tue Jan 09 23:58:35 +0000 2024,1744871319068700705,@suaradotcom Prabowo pemimpin cerdas yg punya seribu prestasi yg gemilang,0,0,0,0,in,1724870898237526016,1744568663188124122,alghazali58,https://twitter.com/alghazali58/status/1744871319068700705
Tue Jan 09 23:58:33 +0000 2024,1744871310336069755,"Capres yg Ganteng beneran, debat beneran dan menang beneran, #GanjarPranowo  #GanjarMahfudSatset #GanjarMahfud2024 #GanjarMahfudPilihanRakyat  #GanjarMahfud2024 Ganjar-Mahfud Menang #DebatCapres Gaza Menhan Prabowo Anies https://t.co/8CyQ1Geq69",0,0,0,0,in,1701512721618141184,1744871310336069755,Proganjarsumbar,https://twitter.com/Proganjarsumbar/status/1744871310336069755
Tue Jan 09 23:58:31 +0000 2024,1744871304078225821,"Prabowo, kalah di debat, malah nambahin deretan aib dengan tindakan yang nggak pantas. @rmol_id  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/bKTOnQXVph https://t.co/1Yrm0LIM7W",0,0,0,0,in,1714524883311620096,1744871304078225821,gilangwhydii,https://twitter.com/gilangwhydii/status/1744871304078225821
Tue Jan 09 23:58:30 +0000 2024,1744871299984605268,"Dibersihkan di debat, Prabowo malah bikin drama dan nangis-nangisan. Ini debat atau panggung sandiwara? @logikapolitikid  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/oN5Ex9qPUN https://t.co/6aLvzpDV0V",0,0,0,0,in,1714564959575891968,1744871299984605268,bimastii,https://twitter.com/bimastii/status/1744871299984605268
Tue Jan 09 23:58:29 +0000 2024,1744871295266001289,"Jokowi dicebokin Prabowo di debat, ternyata Prabowo lebih pilih berak daripada introspeksi diri. @Hilmi28  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/3XC3h4e6Le https://t.co/c2B7R9YqN4",0,0,0,0,in,1712341762570956800,1744871295266001289,citradahliaa,https://twitter.com/citradahliaa/status/1744871295266001289
Tue Jan 09 23:58:29 +0000 2024,1744871293441462536,"Prabowo baru aja dicebokin sama presiden, eh malah bawa-bawa kesedihan. Drama terus, ya? @Filsafat_Muslim  Menhan Goblok Nyebokin PT TMI Nangisin Rahasia | AMINAjaDulu  https://t.co/Gxn2HTTAn9 https://t.co/CKkD7bpZrV",0,0,0,0,in,1711371937304473600,1744871293441462536,rezasyahidan87,https://twitter.com/rezasyahidan87/status/1744871293441462536
Tue Jan 09 23:58:27 +0000 2024,1744871286717947992,@geloraco sy tidak mau di pimpin penghianat seprti prabowo.,0,0,0,0,in,513241572,1744630919875731913,di_ponegoro,https://twitter.com/di_ponegoro/status/1744871286717947992
Tue Jan 09 23:58:26 +0000 2024,1744871283433906534,Prabowo sensi dengan Anis hanya karena debat Capres 😀😀😀  Namanya juga debat pasti semua akan bicara bebas dan bebas bicara ... kalau ga siap debat ya jangan jadi Presiden  https://t.co/k8RpMi6xb5,0,3,0,4,in,1683336034573254656,1744871283433906534,NusantaraSaja,https://twitter.com/NusantaraSaja/status/1744871283433906534
Tue Jan 09 23:58:23 +0000 2024,1744871268997124244,@RakyatJ03058307 @AmriNugroho_Mba @unilubis @prabowo Naahh...ini 🎯 kayak biden,0,1,0,0,tr,1513465446779211781,1744579693322662039,B34R24873822,https://twitter.com/B34R24873822/status/1744871268997124244
Tue Jan 09 23:58:23 +0000 2024,1744871267680080286,"@dhemit_is_back @prabowo Biasalah kl kalah debat kayak Bosnya, mulai nyebar kebencian, hahaha",0,0,0,0,in,106835437,1744390598910681389,aiyubilyas,https://twitter.com/aiyubilyas/status/1744871267680080286
Tue Jan 09 23:58:20 +0000 2024,1744871257848631744,@RcyberProj0 @Gerindra @gibran_tweet @prabowo @budimuni98 @handoko2411 @Projo_Pusat @FALDA81 Manusia cerdas tidak melihat survey untuk kehidupan satu negara. Kacaunya ketertiban umum jika pemimpin negara bersikap arogan dan mempunyai kepentingan pribadi bagi anak dan menantunya. Saya kagum dengan karya penulis ini: Cerdas dan penuh makna melihat rakyat dianggap miskin. https://t.co/c27IKcAPeG,0,0,0,0,in,1686685188624125952,1744322252215325147,WibowoSuli6068,https://twitter.com/WibowoSuli6068/status/1744871257848631744
Tue Jan 09 23:58:17 +0000 2024,1744871244250710343,@OposisiCerdas Bahlil pasti belain Prabowo kalo ga belain takut di tarik lagi jaketnya,0,0,0,0,in,1541725200462467072,1744734081626284210,AbuMakmur1,https://twitter.com/AbuMakmur1/status/1744871244250710343
Tue Jan 09 23:58:16 +0000 2024,1744871238554779794,"Katanya jargon mempersatukan, sekarang di bentur-benturin tentara dengan Nilai 11-100. Capres, pendukung sama pejabatnya sama aje. Gue yg bodoh pun ngarti, nilai itu untuk kemenhan yg di pimpin prabowo. Bagiaman sih, inget tahun lalu, lu puja-puja wowo, eh akhirnya dia berkoalisi",0,0,0,0,in,1584834624546435072,1744871238554779794,BulsTheRock,https://twitter.com/BulsTheRock/status/1744871238554779794
Tue Jan 09 23:58:14 +0000 2024,1744871234041721096,Pt tmi prabowo,0,0,0,0,in,1742355382574723072,1744871234041721096,prabo1483,https://twitter.com/prabo1483/status/1744871234041721096
Tue Jan 09 23:58:12 +0000 2024,1744871225246236732,"@Paltiwest @prabowo ...  bapak aja dulu di dukung orang2 212 malah khianat gabung ke rezim...  padahal orang yg mendukung bapak sampai2 ada yg di kriminalisasi sampai di penjara , bahkan ada yg hilang nyawa pak.  tapi perkataan bapak memang betul lebih baik hewan...",0,0,0,0,in,1737852881775235072,1744636210885365843,rino1563418,https://twitter.com/rino1563418/status/1744871225246236732
Tue Jan 09 23:58:08 +0000 2024,1744871206866825396,@eggakth @MoonHarae_ @zarryhendrik @RisaHart @prabowo Bisa gak ngasih bukti capres sebelah yang lu maksud bagian mana ngomong nya belibet? 🤭,0,1,0,0,in,1265076318024032256,1744009100575576376,cupang_anggora,https://twitter.com/cupang_anggora/status/1744871206866825396
Tue Jan 09 23:58:05 +0000 2024,1744871196225884390,Paslon #GanjarPranowo dan #mahfudmd paling bijak dan berkelas  #GanjarMahfudSatset #GanjarMahfud2024 #GanjarMahfudPilihanRakyat  #GanjarMahfud2024 Ganjar-Mahfud Menang #DebatCapres Gaza Menhan Prabowo Anies https://t.co/opY4hOwAhx,0,0,0,0,in,1701512721618141184,1744871196225884390,Proganjarsumbar,https://twitter.com/Proganjarsumbar/status/1744871196225884390
Tue Jan 09 23:58:05 +0000 2024,1744871192249688151,"@Hasbil_Lbs @aniesbaswedan Pak Anies tdk  update data,kalau HGU nya sudah diserahkan..@prabowo .dan saya lbh meyakini klau org2 hebat seperti AHY akan lbh diberi peran untuk kemajuan bangsa",0,0,0,0,in,1677545448,1744663337483620512,Karebet_30345,https://twitter.com/Karebet_30345/status/1744871192249688151
Tue Jan 09 23:58:04 +0000 2024,1744871188919406977,@Dahnilanzar @prabowo APBN makin lemah,0,0,0,3,in,1422120794923040770,1744622083379024206,brother_djon,https://twitter.com/brother_djon/status/1744871188919406977
Tue Jan 09 23:58:03 +0000 2024,1744871184217571702,Pt tmi prabowo,0,0,0,1,in,1742355382574723072,1744871184217571702,prabo1483,https://twitter.com/prabo1483/status/1744871184217571702
Tue Jan 09 23:58:02 +0000 2024,1744871180748869790,@PakarINTELek Fix yg nangisin prabowo buzzer,0,0,0,0,in,152135380,1744648124961042676,arifjees,https://twitter.com/arifjees/status/1744871180748869790
Tue Jan 09 23:57:59 +0000 2024,1744871170456117601,@tweetmiliter @aniesbaswedan @prabowo @ganjarpranowo Guriihh min 🤤🤤🤤,0,0,0,0,in,98780126,1744609728649703922,veneerate,https://twitter.com/veneerate/status/1744871170456117601
Tue Jan 09 23:57:58 +0000 2024,1744871165817131355,"@feyraiii92196 @PalsuPujangga @UyokBack Lagian anies mah udah 4x diperlakukn buruk n dihina sama prabowo, 2x di nyinyirin dan kasih ekspresi meledek, 2x menghinakan anies dikandangnya dia, kalo anies mau ya bisa aja dilaporin itu bukti udah ada. Tp anies ga mau karena menjunjung tinggi kebebasan berpendapat. Plis waras",0,1,0,2,in,1744136751919296512,1744613084080271479,susirianaaaa,https://twitter.com/susirianaaaa/status/1744871165817131355
Tue Jan 09 23:57:55 +0000 2024,1744871153997664267,"@xquitavee @prabowo Sayangnya dihari berikutnya,sifat brutalnya hadir https://t.co/fOixAdb8D5",0,1,0,1,in,1619950656714051585,1744564694210289700,Dunianyasantai,https://twitter.com/Dunianyasantai/status/1744871153997664267
Tue Jan 09 23:57:55 +0000 2024,1744871152512897274,@icikiwir_08 @aniesbaswedan Justru sebenarnya anda jauh lebih hina dari orang yang anda hina   saya jadi teringat kata salah seorang @budimandjatmiko bilang untuk menjadi pendukung Prabowo Subianto itu harus bodoh ternyata benar anda contoh,0,0,0,0,in,1276876868340203520,1744719917000352196,bendolganteng,https://twitter.com/bendolganteng/status/1744871152512897274
Tue Jan 09 23:57:55 +0000 2024,1744871152408043829,"sampe ada yg nanya ga ikut nangisin prabowo kaya anak gen z tiktok?"" malu""",0,0,0,0,in,999218635024490502,1744871152408043829,marakarlue,https://twitter.com/marakarlue/status/1744871152408043829
Tue Jan 09 23:57:54 +0000 2024,1744871146892517739,@xquitavee @prabowo Bagus narasinya sesuai arahan timses 🙈🤣🤣 https://t.co/aKGS9dKjVp,0,1,4,8,in,1627825267220824065,1744645838003962342,Per98943129Rudi,https://twitter.com/Per98943129Rudi/status/1744871146892517739
Tue Jan 09 23:57:53 +0000 2024,1744871144283586707,@RcyberProj0 @gibran_tweet @Gerindra @prabowo @Projo_Pusat @handoko2411 @FALDA81 @budimuni98 Tanggung...117 % dong..!!! https://t.co/K0zvxLdffr,0,0,0,1,in,1333618622170681344,1744721463037530176,ChaidarFauzan,https://twitter.com/ChaidarFauzan/status/1744871144283586707
Tue Jan 09 23:57:52 +0000 2024,1744871139678224813,Tetap solid All in @prabowo @gibran_tweet #PrabowoGibran2024 #prabowogibranmenangsatuputaran #PrabowoGibranIstimewa https://t.co/vNqNiW6BFJ,0,0,0,0,in,1716150444035284992,1744871139678224813,adie09033684407,https://twitter.com/adie09033684407/status/1744871139678224813
Tue Jan 09 23:57:52 +0000 2024,1744871137795002863,@emerson_yuntho @prabowo Jogetin aja. Semua akan beres.,0,0,0,0,in,117907590,1744715034528559112,HAPOSANM,https://twitter.com/HAPOSANM/status/1744871137795002863
Tue Jan 09 23:57:51 +0000 2024,1744871135584608628,[JOANNE] Sport Sneakers Shoes  https://t.co/NDHHBmQKFm Super comfy masyaAllah prabowo pagi morningg selasa sepatu olahraga running x #นิกกี้ขยี้ข่าว https://t.co/b6CPBu5ROv,0,0,0,0,in,1311274401711583232,1744871135584608628,Dewdotaidi,https://twitter.com/Dewdotaidi/status/1744871135584608628
Tue Jan 09 23:57:51 +0000 2024,1744871134913614126,"@aristoughteles Ribet bgt sih mau pilih siapa harus lo atur, ga dukung Prabowo itu orgasme lu ya?",0,0,0,0,in,735818323,1744272137568010649,thedarkofjon,https://twitter.com/thedarkofjon/status/1744871134913614126
Tue Jan 09 23:57:51 +0000 2024,1744871133844017250,"@day572476421482 CEILAHHH, KALO ADA DUIT MAH MENHAN SIAPAPUN JUGA BISA KALE.  KECUALI KLO PRABOWO BISA BELI NUKLIR, BARU CUMA PRABOWO YANG BISA BELI NUKLIR"".  NUKLIR ITU TIDAK DIJUAL BEBAS MESKIPUN DITAWAR TINGGI.""",0,0,0,0,in,1738578236794355713,1744553754022527243,scharletzdowsz,https://twitter.com/scharletzdowsz/status/1744871133844017250
Tue Jan 09 23:57:50 +0000 2024,1744871131587457511,"@VIVAcoid dari diskusi2 kemarin, tinggal rakyat yang menilai dan memilih mana capres yang harus kalah di putaran pertama, prabowo atau ganjar!!",0,0,0,0,in,2831858568,1744863257838678239,MasboyK,https://twitter.com/MasboyK/status/1744871131587457511
Tue Jan 09 23:57:46 +0000 2024,1744871113942061506,@cuitcuap_ Sejak kapan Prabowo adalah KITA ....? Loe aja kaleee. Saya bukan Penculik Antek Cendana ....,0,0,0,0,in,890878178322898944,1744613900052738178,soboalasku,https://twitter.com/soboalasku/status/1744871113942061506
